,Category,Quote,Image-link,Quote-url
924,TRUE BEAUTY,True beauty does not shine; it attracts. ,https://assets.passiton.com/quotes/quote_artwork/7873/medium/20190213_wednesday_quote.jpg,/inspirational-quotes/7873-true-beauty-does-not-shine-it-attracts
925,TRUE BEAUTY,To be beautiful means to be yourself. You don’t need to be accepted by others. You need to accept yourself. ,https://assets.passiton.com/quotes/quote_artwork/6807/medium/20190212_tuesday_quote.jpg,/inspirational-quotes/6807-to-be-beautiful-means-to-be-yourself-you-don-t
926,TRUE BEAUTY,True beauty is born through our actions and aspirations and in the kindness we offer to others. ,https://assets.passiton.com/quotes/quote_artwork/7872/medium/20190211_monday_quote_alternate2.jpg,/inspirational-quotes/7872-true-beauty-is-born-through-our-actions-and
927,CHARACTER,Every experience is a stitch in the fabric of your character. ,https://assets.passiton.com/quotes/quote_artwork/3230/medium/20190207_thursday_quote.jpg,/inspirational-quotes/3230-every-experience-is-a-stitch-in-the-fabric-of
928,CHARACTER,"Adversity does not build character, it reveals it. ",https://assets.passiton.com/quotes/quote_artwork/6514/medium/20190205_tuesday_quote.jpg,/inspirational-quotes/6514-adversity-does-not-build-character-it-reveals-it
929,CHARACTER,"If I take care of my character, my reputation will take care of itself. ",https://assets.passiton.com/quotes/quote_artwork/7871/medium/20190204_monday_quote.jpg,/inspirational-quotes/7871-if-i-take-care-of-my-character-my-reputation
930,APPRECIATING NATURE,Nature is not matter only. She is also spirit. ,https://assets.passiton.com/quotes/quote_artwork/7868/medium/20190130_wednesday_quote.jpg,/inspirational-quotes/7868-nature-is-not-matter-only-she-is-also-spirit
931,APPRECIATING NATURE,To walk into nature is to witness a thousand miracles. ,https://assets.passiton.com/quotes/quote_artwork/7867/medium/20190128_monday_quote.jpg,/inspirational-quotes/7867-to-walk-into-nature-is-to-witness-a-thousand
932,EQUALITY,"I speak not for myself but for those without voice… those who have fought for their rights… their right to live in peace, their right to be treated with dignity, their right to equality of opportunity, their right to be educated. ",https://assets.passiton.com/quotes/quote_artwork/7866/medium/20180125_friday_quote.jpg,/inspirational-quotes/7866-i-speak-not-for-myself-but-for-those-without
933,EQUALITY,I would like to be known as a person who is concerned about freedom and equality and justice and prosperity for all people. ,https://assets.passiton.com/quotes/quote_artwork/7865/medium/20180124_thursday_quote.jpg,/inspirational-quotes/7865-i-would-like-to-be-known-as-a-person-who-is
934,EQUALITY,"Honesty, equality, kindness, compassion, treating people the way you want to be treated and helping those in need. To me, those are traditional values. ",https://assets.passiton.com/quotes/quote_artwork/7668/medium/20180122_tuesday_quote_updated.jpg,/inspirational-quotes/7668-honesty-equality-kindness-compassion
935,EQUALITY,"Never, never be afraid to do what's right. ",https://assets.passiton.com/quotes/quote_artwork/6359/medium/20180121_monday_quote_updated.jpg,/inspirational-quotes/6359-never-never-be-afraid-to-do-whats-right
936,COURAGE,"I learned that courage was not the absence of fear, but the triumph over it. The brave man is not he who does not feel afraid, but he who conquers that fear. ",https://assets.passiton.com/quotes/quote_artwork/7861/medium/20190114_monday_quote.jpg,/inspirational-quotes/7861-i-learned-that-courage-was-not-the-absence-of
937,COURAGE,"It may take courage to embrace the possibilities of your own potential, but once you've flown past the summit of your fears, nothing will seem impossible. ",https://assets.passiton.com/quotes/quote_artwork/3805/medium/20190117_thursday_quote.jpg,/inspirational-quotes/3805-it-may-take-courage-to-embrace-the
938,COURAGE,"You can choose courage, or you can choose comfort, but you cannot choose both. ",https://assets.passiton.com/quotes/quote_artwork/7862/medium/20190115_tuesday_quote.jpg,/inspirational-quotes/7862-you-can-choose-courage-or-you-can-choose
939,LAUGHTER,"At the height of laughter, the universe is flung into a kaleidoscope of new possibilities. ",https://assets.passiton.com/quotes/quote_artwork/5118/medium/20190110_thursday_quote.jpg,/inspirational-quotes/5118-at-the-height-of-laughter-the-universe-is
940,LAUGHTER,"Remember, laughter is 10 times more powerful than screams. ",https://assets.passiton.com/quotes/quote_artwork/7860/medium/20190108_tuesday_quote.jpg,/inspirational-quotes/7860-remember-laughter-is-10-times-more-powerful
941,LAUGHTER,There is nothing in the world so irresistibly contagious as laughter and good humor. ,https://assets.passiton.com/quotes/quote_artwork/7859/medium/20190107_monday_quote.jpg,/inspirational-quotes/7859-there-is-nothing-in-the-world-so-irresistibly
942,OPTIMISM,The magic in new beginnings is truly the most powerful of them all. ,https://assets.passiton.com/quotes/quote_artwork/7857/medium/20190104_friday_quote.jpg,/inspirational-quotes/7857-the-magic-in-new-beginnings-is-truly-the-most
943,OPTIMISM,I close my eyes to old ends. And open my heart to new beginnings. ,https://assets.passiton.com/quotes/quote_artwork/7855/medium/20190102_wednesday_quote.jpg,/inspirational-quotes/7855-i-close-my-eyes-to-old-ends-and-open-my-heart
944,OPTIMISM,What a wonderful thought it is that some of the best days of our lives haven't even happened yet. ,https://assets.passiton.com/quotes/quote_artwork/7858/medium/20190101_tuesday_quote_alternate.jpg,/inspirational-quotes/7858-what-a-wonderful-thought-it-is-that-some-of-the
945,LOVE,"Love is not only something you feel, it is something you do. ",https://assets.passiton.com/quotes/quote_artwork/7682/medium/20181228_friday_quote.jpg,/inspirational-quotes/7682-love-is-not-only-something-you-feel-it-is
946,LOVE,"And the Grinch, with his Grinch-feet ice cold in the snow, stood puzzling and puzzling, how could it be so? It came without ribbons. It came without tags. It came without packages, boxes or bags. And he puzzled and puzzled 'till his puzzler was sore. Then the Grinch thought of something he hadn't before. What if Christmas, he thought, doesn't come from a store? What if Christmas, perhaps, means a little bit more? ",https://assets.passiton.com/quotes/quote_artwork/6909/medium/20181225_tuesday_quote.jpg,/inspirational-quotes/6909-and-the-grinch-with-his-grinch-feet-ice-cold
947,LOVE,The love in your heart wasn't put there to stay. Love isn't love 'til you give it away. ,https://assets.passiton.com/quotes/quote_artwork/3548/medium/20181224_monday_quote.jpg,/inspirational-quotes/3548-the-love-in-your-heart-wasnt-put-there-to-stay
948,FAMILY,"My family is my life, and everything else comes second as far as what's important to me. ",https://assets.passiton.com/quotes/quote_artwork/7853/medium/20181220_thursday_quote.jpg,/inspirational-quotes/7853-my-family-is-my-life-and-everything-else-comes
949,FAMILY,"Family and friends are hidden treasures, seek them and enjoy their riches. ",https://assets.passiton.com/quotes/quote_artwork/7852/medium/20211227_monday_quote.jpg,/inspirational-quotes/7852-family-and-friends-are-hidden-treasures-seek
950,GIVING BACK,The best way to find yourself is to lose yourself in the service of others. ,https://assets.passiton.com/quotes/quote_artwork/7077/medium/20181214_friday_quote_alternate.jpg,/inspirational-quotes/7077-the-best-way-to-find-yourself-is-to-lose
951,GIVING BACK,"Life is a gift, and it offers us the privilege, opportunity, and responsibility to give something back by becoming more. ",https://assets.passiton.com/quotes/quote_artwork/4540/medium/20181212_wednesday_quote.jpg,/inspirational-quotes/4540-life-is-a-gift-and-it-offers-us-the-privilege
952,GIVING BACK,We make a living by what we get. We make a life by what we give. ,https://assets.passiton.com/quotes/quote_artwork/7240/medium/20181211_tuesday_quote_alternate.jpg,/inspirational-quotes/7240-we-make-a-living-by-what-we-get-we-make-a-life
953,GIVING BACK,"At the end of the day, it's not about what you have or even what you've accomplished… It's about who you've lifted up, who you've made better. It's about what you've given back. ",https://assets.passiton.com/quotes/quote_artwork/7850/medium/20181210_monday_quote.jpg,/inspirational-quotes/7850-at-the-end-of-the-day-its-not-about-what-you
954,JOY,"We cannot cure the world of sorrows, but we can choose to live in joy. ",https://assets.passiton.com/quotes/quote_artwork/7845/medium/20181130_friday_quote.jpg,/inspirational-quotes/7845-we-cannot-cure-the-world-of-sorrows-but-we-can
955,JOY,Joy; the kind of happiness that doesn’t depend on what happens. ,https://assets.passiton.com/quotes/quote_artwork/7844/medium/20181129_thursday_quote.jpg,/inspirational-quotes/7844-joy-the-kind-of-happiness-that-doesn-t-depend
956,JOY,"Just follow your joy. Always. I think that if you do that, life will take you on the course that it’s meant to take you. ",https://assets.passiton.com/quotes/quote_artwork/7843/medium/20181128_wednesday_quote.jpg,/inspirational-quotes/7843-just-follow-your-joy-always-i-think-that-if
957,JOY,Joy is not in things; it is in us. ,https://assets.passiton.com/quotes/quote_artwork/7842/medium/20181127_tuesday_quote.jpg,/inspirational-quotes/7842-joy-is-not-in-things-it-is-in-us
958,GRATITUDE,Feeling gratitude and not expressing it is like wrapping a present and not giving it. ,https://assets.passiton.com/quotes/quote_artwork/7841/medium/20181121_wednesday_quote.jpg,/inspirational-quotes/7841-feeling-gratitude-and-not-expressing-it-is-like
959,GRATITUDE,"Be thankful for what you have; you'll end up having more. If you concentrate on what you don't have, you will never, ever have enough. ",https://assets.passiton.com/quotes/quote_artwork/7152/medium/20181119_monday_quote.jpg,/inspirational-quotes/7152-be-thankful-for-what-you-have-youll-end-up
960,SOUL,"Spirit is like the wind, in that we can’t see it but can see its effects, which are profound. ",https://assets.passiton.com/quotes/quote_artwork/6207/medium/20181115_friday_quote.jpg,/inspirational-quotes/6207-spirit-is-like-the-wind-in-that-we-can-t-see
961,SOUL,It is the soul's duty to be loyal to its own desires. It must abandon itself to its master passion. ,https://assets.passiton.com/quotes/quote_artwork/7419/medium/20181113_wednesday_quote.jpg,/inspirational-quotes/7419-it-is-the-souls-duty-to-be-loyal-to-its-own
962,SOUL,A smile is a light in the window of the soul indicating that the heart is at home. ,https://assets.passiton.com/quotes/quote_artwork/4562/medium/20181114_thursday_quote.jpg,/inspirational-quotes/4562-a-smile-is-a-light-in-the-window-of-the-soul
963,SOUL,"Each person has an ideal, a hope, a dream which represents the soul. We must give to it the warmth of love, the light of understanding and the essence of encouragement. ",https://assets.passiton.com/quotes/quote_artwork/6864/medium/20181113_tuesday_quote_alternate.jpg,/inspirational-quotes/6864-each-person-has-an-ideal-a-hope-a-dream-which
964,SOUL,"Neither genius, fame, nor love show the greatness of the soul. Only kindness can do that. ",https://assets.passiton.com/quotes/quote_artwork/7840/medium/20181112_monday_quote_alternate.jpg,/inspirational-quotes/7840-neither-genius-fame-nor-love-show-the
965,KINDNESS,Kindness is a language which the deaf can hear and the blind can see. ,https://assets.passiton.com/quotes/quote_artwork/6856/medium/20181108_thursday_quote.jpg,/inspirational-quotes/6856-kindness-is-a-language-which-the-deaf-can-hear
966,PRACTICE,"We cannot reach the goal by mere words alone. Without practice, nothing can be achieved. ",https://assets.passiton.com/quotes/quote_artwork/7837/medium/20101102_friday_quote.jpg,/inspirational-quotes/7837-we-cannot-reach-the-goal-by-mere-words-alone
967,PRACTICE,It's not necessarily the amount of time you spend at practice that counts; it's what you put into the practice. ,https://assets.passiton.com/quotes/quote_artwork/7835/medium/20101031_wednesday_quote.jpg,/inspirational-quotes/7835-its-not-necessarily-the-amount-of-time-you
968,AMBITION,"We can each define ambition and progress for ourselves. The goal is to work toward a world where expectations are not set by the stereotypes that hold us back, but by our personal passion, talents and interests. ",https://assets.passiton.com/quotes/quote_artwork/7833/medium/20181026_friday_quote.jpg,/inspirational-quotes/7833-we-can-each-define-ambition-and-progress-for
969,AMBITION,Don’t be afraid to be ambitious about your goals. Hard work never stops. Neither should your dreams. ,https://assets.passiton.com/quotes/quote_artwork/7832/medium/20181025_thursday_quote.jpg,/inspirational-quotes/7832-don-t-be-afraid-to-be-ambitious-about-your
970,AMBITION,Ambition is a dream with a V8 engine. ,https://assets.passiton.com/quotes/quote_artwork/7831/medium/20181024_wednesday_quote.jpg,/inspirational-quotes/7831-ambition-is-a-dream-with-a-v8-engine
971,LIVE LIFE,"Whatever you want to do, do it now! There are only so many tomorrows. ",https://assets.passiton.com/quotes/quote_artwork/7828/medium/20181017_wednesday_quote.jpg,/inspirational-quotes/7828-whatever-you-want-to-do-do-it-now-there-are
972,LIVE LIFE,"Life is a great and wondrous mystery, and the only thing we know that we have for sure is what is right here right now. Don’t miss it.  ",https://assets.passiton.com/quotes/quote_artwork/6223/medium/20181016_tuesday_quote.jpg,/inspirational-quotes/6223-life-is-a-great-and-wondrous-mystery-and-the
973,INNOVATION,"Think left and think right and think low and think high. Oh, the thinks you can think up if only you try! ",https://assets.passiton.com/quotes/quote_artwork/5633/medium/20181012_friday_quote.jpg,/inspirational-quotes/5633-think-left-and-think-right-and-think-low-and
974,SHARING,I believe we each walk our paths so we can learn and share those lessons with others. ,https://assets.passiton.com/quotes/quote_artwork/7822/medium/20191005_friday_quote.jpg,/inspirational-quotes/7822-i-believe-we-each-walk-our-paths-so-we-can
975,SHARING,There is no joy in possession without sharing. ,https://assets.passiton.com/quotes/quote_artwork/7821/medium/20191004_thursday_quote.jpg,/inspirational-quotes/7821-there-is-no-joy-in-possession-without-sharing
976,SHARING,"Three keys to more abundant living: caring about others, daring for others, sharing with others. ",https://assets.passiton.com/quotes/quote_artwork/7820/medium/20191003_wednesday_quote.jpg,/inspirational-quotes/7820-three-keys-to-more-abundant-living-caring
977,SHARING,"Thousands of candles can be lit from a single candle, and the life of the candle will not be shortened. Happiness never decreases by being shared. ",https://assets.passiton.com/quotes/quote_artwork/7819/medium/20191002_tuesday_quote.jpg,/inspirational-quotes/7819-thousands-of-candles-can-be-lit-from-a-single
978,SHARING,The miracle is this: the more we share the more we have. ,https://assets.passiton.com/quotes/quote_artwork/7818/medium/20191001_monday_quote.jpg,/inspirational-quotes/7818-the-miracle-is-this-the-more-we-share-the-more
979,STRENGTH,"Make up your mind that no matter what comes your way, no matter how difficult, no matter how unfair, you will do more than simply survive. You will thrive in spite of it. ",https://assets.passiton.com/quotes/quote_artwork/7816/medium/20180927_thursday_quote.jpg,/inspirational-quotes/7816-make-up-your-mind-that-no-matter-what-comes
980,STRENGTH,"Tough times never last, but tough people do. ",https://assets.passiton.com/quotes/quote_artwork/7815/medium/20180926_wednesday_quote.jpg,/inspirational-quotes/7815-tough-times-never-last-but-tough-people-do
981,STRENGTH,You never know how strong you are until being strong is the only choice you have. ,https://assets.passiton.com/quotes/quote_artwork/7814/medium/20180924_monday_quote.jpg,/inspirational-quotes/7814-you-never-know-how-strong-you-are-until-being
982,CREATIVITY,An essential aspect of creativity is not being afraid to fail. ,https://assets.passiton.com/quotes/quote_artwork/7813/medium/20180920_thursday_quote_updated.jpg,/inspirational-quotes/7813-an-essential-aspect-of-creativity-is-not-being
983,CREATIVITY,"The most powerful, efficient energy source in the world is your own mind.  Explore and discover that it can make creative fuel from anything. ",https://assets.passiton.com/quotes/quote_artwork/7810/medium/20180919_wednesday_quote.jpg,/inspirational-quotes/7810-the-most-powerful-efficient-energy-source-in
984,DETERMINATION,A will finds a way. ,https://assets.passiton.com/quotes/quote_artwork/4108/medium/20180914_friday_quote.jpg,/inspirational-quotes/4108-a-will-finds-a-way
985,DETERMINATION,"Obstacles don’t have to stop you. If you run into a wall, don’t turn around and give up. Figure out how to climb it, go through it or work around it. ",https://assets.passiton.com/quotes/quote_artwork/7058/medium/20180913_thursday_quote.jpg,/inspirational-quotes/7058-obstacles-don-t-have-to-stop-you-if-you-run
986,DETERMINATION,"A dream doesn't become reality through magic; it takes sweat, determination and hard work. ",https://assets.passiton.com/quotes/quote_artwork/6860/medium/20180912_wednesday_quote.jpg,/inspirational-quotes/6860-a-dream-doesnt-become-reality-through-magic-it
987,DETERMINATION,The difference between the impossible and the possible lies in a person's determination. ,https://assets.passiton.com/quotes/quote_artwork/3711/medium/20180911_tuesday_quote.jpg,/inspirational-quotes/3711-the-difference-between-the-impossible-and-the
988,DETERMINATION,"Never, never, never give up. ",https://assets.passiton.com/quotes/quote_artwork/3220/medium/20180910_monday_quote.jpg,/inspirational-quotes/3220-never-never-never-give-up
989,PASSION,"Passion is one great force that unleashes creativity, because if you're passionate about something, then you're more willing to take risks. ",https://assets.passiton.com/quotes/quote_artwork/7807/medium/20180907_friday_quote_updated.jpg,/inspirational-quotes/7807-passion-is-one-great-force-that-unleashes
990,PASSION,Purpose is the reason you journey. Passion is the fire that lights the way. ,https://assets.passiton.com/quotes/quote_artwork/7806/medium/20180906_thursday_quote.jpg,/inspirational-quotes/7806-purpose-is-the-reason-you-journey-passion-is
991,PASSION,"Nothing is as important as passion. No matter what you want to do with your life, be passionate. ",https://assets.passiton.com/quotes/quote_artwork/7805/medium/20180905_wendesday_quote.jpg,/inspirational-quotes/7805-nothing-is-as-important-as-passion-no-matter
992,PASSION,Passion is energy. Feel the power that comes from focusing on what excites you. ,https://assets.passiton.com/quotes/quote_artwork/7804/medium/20180903_monday_quote.jpg,/inspirational-quotes/7804-passion-is-energy-feel-the-power-that-comes
993,INCLUDING OTHERS,"Our uniqueness, our individuality, and our life experience molds us into fascinating beings. I pray we may all challenge ourselves to delve into the deepest resources of our hearts to cultivate an atmosphere of understanding, acceptance, tolerance, and compassion. We are all in this life together. ",https://assets.passiton.com/quotes/quote_artwork/7802/medium/20180830_thursday_quote.jpg,/inspirational-quotes/7802-our-uniqueness-our-individuality-and-our-life
994,INCLUDING OTHERS,True belonging doesn’t require you to change who you are; it requires you to be who you are. ,https://assets.passiton.com/quotes/quote_artwork/7801/medium/20180829_wednesday_quote.jpg,/inspirational-quotes/7801-true-belonging-doesn-t-require-you-to-change
995,INCLUDING OTHERS,"Our job on earth isn't to criticize, reject, or judge. Our purpose is to offer a helping hand, compassion, and mercy. We are to do unto others as we hope they would do unto us. ",https://assets.passiton.com/quotes/quote_artwork/7800/medium/20180828_tuesday_quote.jpg,/inspirational-quotes/7800-our-job-on-earth-isnt-to-criticize-reject-or
996,INCLUDING OTHERS,I believe that the greatest kindness is acceptance. ,https://assets.passiton.com/quotes/quote_artwork/7799/medium/20180827_monday_quote_alternate.jpg,/inspirational-quotes/7799-i-believe-that-the-greatest-kindness-is
997,SPREAD YOUR WINGS,And the day came when the risk to remain tight in a bud was more painful than the risk it took to blossom. ,https://assets.passiton.com/quotes/quote_artwork/6743/medium/20180824_friday_quote.jpg,/inspirational-quotes/6743-and-the-day-came-when-the-risk-to-remain-tight
998,SPREAD YOUR WINGS,"It is important to remember that we cannot become what we need to be, by remaining what we are. ",https://assets.passiton.com/quotes/quote_artwork/7798/medium/20180822_wednesday_quote.jpg,/inspirational-quotes/7798-it-is-important-to-remember-that-we-cannot
999,SPREAD YOUR WINGS,"Live your life by a compass, not a clock. ",https://assets.passiton.com/quotes/quote_artwork/7797/medium/20180821_tuesday_quote.jpg,/inspirational-quotes/7797-live-your-life-by-a-compass-not-a-clock
1000,COURTESY,Courtesies of a small and trivial character are the ones which strike deepest in the grateful and appreciating heart. ,https://assets.passiton.com/quotes/quote_artwork/3231/medium/20180817_friday_quote.jpg,/inspirational-quotes/3231-courtesies-of-a-small-and-trivial-character-are
1001,COURTESY,"The small courtesies sweeten life; the greater, ennoble it. ",https://assets.passiton.com/quotes/quote_artwork/3840/medium/20180816_thursday_quote.jpg,/inspirational-quotes/3840-the-small-courtesies-sweeten-life-the-greater
1002,COURTESY,Courtesy is a small act but it packs a mighty wallop. ,https://assets.passiton.com/quotes/quote_artwork/7796/medium/20180815_wednesday_quote.jpg,/inspirational-quotes/7796-courtesy-is-a-small-act-but-it-packs-a-mighty
1003,COURTESY,There is a courtesy of the heart; it is allied to love. From it springs the purest courtesy in the outward behavior. ,https://assets.passiton.com/quotes/quote_artwork/3520/medium/20180814_tuesday_quote_alternate2.jpg,/inspirational-quotes/3520-there-is-a-courtesy-of-the-heart-it-is-allied
1004,HONESTY,No legacy is so rich as honesty. ,https://assets.passiton.com/quotes/quote_artwork/4053/medium/20180810_friday_quote.jpg,/inspirational-quotes/4053-no-legacy-is-so-rich-as-honesty
1005,HONESTY,Honesty is the fastest way to prevent a mistake from turning into a failure. ,https://assets.passiton.com/quotes/quote_artwork/7793/medium/20180809_thursday_quote.jpg,/inspirational-quotes/7793-honesty-is-the-fastest-way-to-prevent-a-mistake
1006,HONESTY,"We know the truth, not only by the reason, but also by the heart. ",https://assets.passiton.com/quotes/quote_artwork/6114/medium/20180808_wednesday_quote.jpg,/inspirational-quotes/6114-we-know-the-truth-not-only-by-the-reason-but
1007,HONESTY,There is nothing so strong or safe in an emergency of life as the simple truth. ,https://assets.passiton.com/quotes/quote_artwork/7794/medium/20180807_tuesday_quote_updated.jpg,/inspirational-quotes/7794-there-is-nothing-so-strong-or-safe-in-an
1008,HONESTY,Integrity is telling myself the truth. And honesty is telling the truth to other people. ,https://assets.passiton.com/quotes/quote_artwork/3637/medium/20180806_monday_quote.jpg,/inspirational-quotes/3637-integrity-is-telling-myself-the-truth-and
1009,HOPE,"Hope is like the sun, which, as we journey toward it, casts the shadow of our burden behind us. ",https://assets.passiton.com/quotes/quote_artwork/7581/medium/201800803_friday_quote.jpg,/inspirational-quotes/7581-hope-is-like-the-sun-which-as-we-journey
1010,HOPE,"No matter how dark the moment, love and hope are always possible. ",https://assets.passiton.com/quotes/quote_artwork/7792/medium/201800802_thursday_quote.jpg,/inspirational-quotes/7792-no-matter-how-dark-the-moment-love-and-hope
1011,HOPE,"Happiness can be found in even the darkest of times, but only to those who remember to turn on the light. ",https://assets.passiton.com/quotes/quote_artwork/3343/medium/201800801_wednesday_quote_updated.jpg,/inspirational-quotes/3343-happiness-can-be-found-in-even-the-darkest-of
1012,HOPE,Expect to have hope rekindled. Expect your prayers to be answered in wondrous ways. The dry seasons do not last. The spring rains will come. ,https://assets.passiton.com/quotes/quote_artwork/7015/medium/201800731_tuesday_quote_updated.jpg,/inspirational-quotes/7015-expect-to-have-hope-rekindled-expect-your
1013,HOPE,"Once you choose hope, anything's possible. ",https://assets.passiton.com/quotes/quote_artwork/5220/medium/201800730_monday_quote.jpg,/inspirational-quotes/5220-once-you-choose-hope-anythings-possible
1014,LEADERSHIP,"Treat people as if they were what they ought to be, and you help them become what they are capable of being. ",https://assets.passiton.com/quotes/quote_artwork/7791/medium/20180727_friday_quote.jpg,/inspirational-quotes/7791-treat-people-as-if-they-were-what-they-ought-to
1015,LEADERSHIP,The greatest leaders are not necessarily the ones who do the greatest things. They are the ones that inspire others to do great things. ,https://assets.passiton.com/quotes/quote_artwork/7790/medium/20180726_thursday_quote.jpg,/inspirational-quotes/7790-the-greatest-leaders-are-not-necessarily-the
1016,LEADERSHIP,"Leaders who win the respect of others are the ones who deliver more than they promise, not the ones who promise more than they can deliver. ",https://assets.passiton.com/quotes/quote_artwork/3232/medium/20180725_wednesday_quote_updated.jpg,/inspirational-quotes/3232-leaders-who-win-the-respect-of-others-are-the
1017,LEADERSHIP,A leader is someone who demonstrates what's possible. ,https://assets.passiton.com/quotes/quote_artwork/4681/medium/20180724_tuesday_quote.jpg,/inspirational-quotes/4681-a-leader-is-someone-who-demonstrates-whats
1018,GRIT,"Above everything else I've done, I've always said I've had more guts than I've got talent. ",https://assets.passiton.com/quotes/quote_artwork/7788/medium/201800720_friday_quote.jpg,/inspirational-quotes/7788-above-everything-else-ive-done-ive-always-said
1019,GRIT,"You cannot talk about grit—you have to embody it.
You cannot talk about faith—you have to live it.
You cannot talk about the desert—you have to cross it. ",https://assets.passiton.com/quotes/quote_artwork/7787/medium/201800719_thursday_quote.jpg,/inspirational-quotes/7787-you-cannot-talk-about-grit-you-have-to-embody
1020,GRIT,Every great story happened when someone decided not to give up. ,https://assets.passiton.com/quotes/quote_artwork/7786/medium/201800718_wednesday_quote.jpg,/inspirational-quotes/7786-every-great-story-happened-when-someone-decided
1021,GRIT,"Grit is not just a simple elbow-grease term for rugged persistence. It is an often invisible display of endurance that lets you stay in an uncomfortable place, work hard to improve upon a given interest and do it again and again. ",https://assets.passiton.com/quotes/quote_artwork/7785/medium/201800717_tuesday_quote_updated.jpg,/inspirational-quotes/7785-grit-is-not-just-a-simple-elbow-grease-term-for
1022,GRIT,What is grit? Grit is refusing to give up. It’s persistence. It’s making your own luck. ,https://assets.passiton.com/quotes/quote_artwork/7784/medium/201800716_monday_quote.jpg,/inspirational-quotes/7784-what-is-grit-grit-is-refusing-to-give-up-it-s
1023,LAUGHTER,"Fantasy is a necessary ingredient in living, it's a way of looking at life through the wrong end of a telescope, and that enables you to laugh at life's realities. ",https://assets.passiton.com/quotes/quote_artwork/3507/medium/201800713_friday_quote.jpg,/inspirational-quotes/3507-fantasy-is-a-necessary-ingredient-in-living
1024,LAUGHTER,A good laugh is sunshine in the house. ,https://assets.passiton.com/quotes/quote_artwork/7782/medium/201800712_thursday_quote.jpg,/inspirational-quotes/7782-a-good-laugh-is-sunshine-in-the-house
1025,LAUGHTER,"A day without laughter is a day wasted.

 ",https://assets.passiton.com/quotes/quote_artwork/3206/medium/201800709_monday_quote.jpg,/inspirational-quotes/3206-a-day-without-laughter-is-a-day-wasted
1026,JUSTICE,Freedom means the opportunity to be what we never thought we would be. ,https://assets.passiton.com/quotes/quote_artwork/7781/medium/20180706_friday_quote.jpg,/inspirational-quotes/7781-freedom-means-the-opportunity-to-be-what-we
1027,JUSTICE,"In the truest sense, freedom cannot be bestowed; it must be achieved. ",https://assets.passiton.com/quotes/quote_artwork/7779/medium/20180704_wednesday_quote.jpg,/inspirational-quotes/7779-in-the-truest-sense-freedom-cannot-be
1028,JUSTICE,"May we think of freedom not as the right to do as we please, but as the opportunity to do what is right. ",https://assets.passiton.com/quotes/quote_artwork/7776/medium/20180703_tuesday_quote.jpg,/inspirational-quotes/7776-may-we-think-of-freedom-not-as-the-right-to-do
1029,JUSTICE,Peace and justice are two sides of the same coin. ,https://assets.passiton.com/quotes/quote_artwork/7775/medium/20180702_monday_quote.jpg,/inspirational-quotes/7775-peace-and-justice-are-two-sides-of-the-same-coin
1030,MAKING A DIFFERENCE,What counts in life is not the mere fact that we have lived. It is what difference we have made to the lives of others that will determine the significance of the life we lead. ,https://assets.passiton.com/quotes/quote_artwork/6505/medium/20180629_friday_quote_updated.jpg,/inspirational-quotes/6505-what-counts-in-life-is-not-the-mere-fact-that
1031,MAKING A DIFFERENCE,We can choose to be affected by the world or we can choose to affect the world.  ,https://assets.passiton.com/quotes/quote_artwork/6150/medium/20180628_thursday_quote.jpg,/inspirational-quotes/6150-we-can-choose-to-be-affected-by-the-world-or-we
1032,MAKING A DIFFERENCE,"I have been impressed with the urgency of doing.

Knowing is not enough; we must apply.

Being willing is not enough, we must do. ",https://assets.passiton.com/quotes/quote_artwork/3276/medium/20180626_tuesday_quote.jpg,/inspirational-quotes/3276-i-have-been-impressed-with-the-urgency-of
1033,MAKING A DIFFERENCE,Don’t just aspire to make a living. Aspire to make a difference. ,https://assets.passiton.com/quotes/quote_artwork/7774/medium/20180625_monday_quote.jpg,/inspirational-quotes/7774-don-t-just-aspire-to-make-a-living-aspire-to
1034,FORGIVENESS,"To err is human, to forgive, divine. ",https://assets.passiton.com/quotes/quote_artwork/7631/medium/20180622_friday_quote.jpg,/inspirational-quotes/7631-to-err-is-human-to-forgive-divine
1035,FORGIVENESS,"You don't have to accept the invitation to get angry. Instead, practice forgiveness, empathy and encouragement. ",https://assets.passiton.com/quotes/quote_artwork/4644/medium/20180621_thursday_quote.jpg,/inspirational-quotes/4644-you-dont-have-to-accept-the-invitation-to-get
1036,FORGIVENESS,We must develop and maintain the capacity to forgive. He who is devoid of the power to forgive is devoid of the power to love.  ,https://assets.passiton.com/quotes/quote_artwork/3681/medium/20180620_wednesday_quote.jpg,/inspirational-quotes/3681-we-must-develop-and-maintain-the-capacity-to
1037,FORGIVENESS,Forgiveness is the attribute of the strong. ,https://assets.passiton.com/quotes/quote_artwork/3487/medium/20180619_tuesday_quote.jpg,/inspirational-quotes/3487-forgiveness-is-the-attribute-of-the-strong
1038,FORGIVENESS,"To understand is to forgive, even oneself. ",https://assets.passiton.com/quotes/quote_artwork/3210/medium/20180618_monday_quote.jpg,/inspirational-quotes/3210-to-understand-is-to-forgive-even-oneself
1039,COURAGE,"Grant me the serenity to accept the things I cannot change, the courage to change the things I can, and the wisdom to know the difference. ",https://assets.passiton.com/quotes/quote_artwork/6503/medium/20180615_friday_quote.jpg,/inspirational-quotes/6503-grant-me-the-serenity-to-accept-the-things-i
